10861,39.059999999999995
67572,0.0
1237,0.0
6292,4.6
4930,32.68
4650,0.0
3701,4.24
4107,1.8200000000000003
40374,0.52
5121,2.24
551,0.06000000000000001
12320,0.04
5052,16.3
1473205,0.04
138,0.04
1233054,0.0
746123,0.02
519230,0.02
449810,0.02
249585,0.0
244768,0.02
218126,0.04
135261,0.06000000000000001
127445,0.02
110092,0.02
48233,0.02
46205,0.02
39249,0.06
38880,0.0
37409,0.02
23199,0.08
4435,0.0
3841,0.02
3669,0.02
3187,0.02
2781,0.0
286,19.56
561,58.480000000000004
41891,0.02
76872,1.8399999999999999
79818,0.04
114248,0.58
1716,33.2
6181,0.04
1279,18.94
24775,0.02
407,17.54
816,1.2400000000000002
1301,11.84
80865,8.819999999999999
186765,0.14
1883,2.1199999999999997
40323,9.62
1763,7.220000000000001
518753,0.02
172614,0.21999999999999997
13687,18.82
1679014,0.02
68764,0.06
55193,5.62
469,14.74
482,3.2599999999999993
2055880,0.0
33926,0.04
222,5.74
590,8.6
1827,4.659999999999999
1434010,0.15999999999999998
207599,0.1
387342,0.0
265,7.139999999999999
4688,0.02
3676,0.0
2330,0.02
12234,0.14
56856,0.0
5540,0.06000000000000001
1678,2.28
34072,1.8
1578,3.7599999999999993
41275,1.6799999999999997
32008,1.78
1386,3.2399999999999998
69474,0.0
5475,0.08
33882,1.46
2093,0.6
5036,0.0
105135,0.0
662,1.12
5820,0.36
10294,0.0
32207,3.54
1654,1.6199999999999999
3337,1.42
613,0.58
89490,0.02
48736,1.2200000000000002
43668,1.5
2755,0.06
1378,0.9800000000000001
1269,2.5200000000000005
1234,0.86
357,0.6
3877,1.42
53335,0.8800000000000001
10509,0.8399999999999999
218659,0.04
165695,1.06
1350,1.8
2147,0.4
227979,0.13999999999999999
12916,0.9
1485,1.36
1912216,50.959999999999994
89966,1.9200000000000004
581,0.86
3766,0.04
165779,0.9400000000000001
88138,0.52
41949,0.02
1743,2.16
1696,0.3
629,0.08
81,0.32
5406,0.08
958,0.54
570,2.84
497,0.44000000000000006
253238,0.08
38037,0.12000000000000002
1298,3.4800000000000004
106589,1.1
83618,0.48
67575,2.5400000000000005
544,0.16
38501,0.78
1859059,0.02
3655,0.78
133925,0.1
59732,1.2799999999999998
42308,0.0
33986,0.12
5498,0.5
